url,name,category,description,gicsCode,industryGroup,naics6Codes,naics6Codes2022,naicsCode,sector,sic4Codes,sicCode,tag_trustedshops,country,countryCode,lat,lng,alexaGlobalRank,email,phoneNumbers,tags,tech,techCategories,timeZone,type,utcOffset
https://chono.de,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.bosch-smarthome.com,Bosch Smart Home,Household Durables,"Bosch Smart Home offers intelligent products that enhance the safety and comfort of your home. Their smart product range is designed to adapt to your needs, making your life more convenient. With a focus on clever connectivity, Bosch Smart Home redefin...",25201040,Consumer Durables & Apparel,"335210', '335999'","335210', '335999'",33,Consumer Discretionary,"3999', '3699'",39,Household Appliances,Germany,DE,48.8168266,9.1654356,424738,,,"E-commerce', 'Home and Kitchen Appliances', 'Electrical', 'Electronics', 'Home & Furniture', 'Smart Home', 'Internet of Things', 'Safety & Security', 'Energy Analysis', 'Climate Change', 'Lighting', 'Audio Production', 'Electrical Appliance', 'Manufacturing', 'Household Appliance', 'Electrical Supplies', 'Power Supplies', 'Consumer Discretionary', 'Industrials & Manufacturing', 'B2C'","apache', 'google_tag_manager', 'microsoft_exchange_online', 'twitter_button', 'db2', 'splunk', 'couchdb', 'apache_tomcat', 'mongodb', 'oracle_crm', 'apache_spark', 'google_search_appliance', 'github', 'liferay', 'klarna', 'postgresql', 'mysql', 'ibm_websphere', 'atlassian_jira', 'oracle_hyperion'","web_servers', 'tag_management', 'email_hosting_service', 'social_sharing', 'database', 'data_processing', 'crm', 'marketing_automation', 'productivity', 'content_management_system', 'payment', 'project_management_software', 'business_management'",Europe/Berlin,private,1
https://carmedio.de,Carmedio,Automotive,"Carmedio is an online marketplace for car accessories and provides a wide range of products such as car audio, mats, and interior accessories. They offer vehicle-specific and custom-fit plug & play sets for thousands of different car models. Whether yo...",25504050,Automobiles & Components,441310',441330',44,Consumer Discretionary,5731',57,Automotive,Germany,DE,53.898717,10.79304,1881132,,,"Automotive', 'E-commerce', 'Automotive Parts & Accessories', 'E-commerce Solutions', 'Retail', 'Motor Vehicle', 'B2C', 'E-Commerce'","magento_v1', 'google_analytics', 'nginx', 'recaptcha', 'aws_route_53', 'google_apps', 'magento', 'extend'","ecommerce', 'analytics', 'web_servers', 'authentication_services', 'dns', 'productivity', 'accounting_and_finance'",Europe/Berlin,private,1
https://camforpro.com,camforpro.com,Household Durables,"camforpro is your shop with the largest selection of GoPro, drones, and accessories for buying and renting! Offering a wide range of products including GoPro, DJI, 360-degree video, VR, and drones. Visit us online at camforpro.com or at our shop in Han...",25504020,Consumer Durables & Apparel,443142',449210',44,Consumer Discretionary,7622',76,Consumer Electronics,Germany,DE,52.450976,9.787336,266277,support@camforpro.com',,"Retail', 'Consumer Electronics', 'Cameras', 'Autonomous Vehicles', 'Tech Accessories', 'AR/VR', 'E-commerce Solutions', 'Rental Services', 'Photography', 'Video Creation', 'E-Commerce'","amazon_payments', 'google_tag_manager', 'mailjet', 'nginx'","payment', 'tag_management', 'email_delivery_service', 'web_servers'",Europe/Berlin,private,1
https://bumpli.de,Bumpli,"Textiles, Apparel & Luxury Goods","Bumpli is a German company specializing in children and baby accessories. Their products, like the Kinder- und Baby Zubehör sets, include innovative items like illuminated drink bottles and gentle night lights designed by parents for children's comfort...",25504010,Consumer Durables & Apparel,448130',458110',44,Consumer Discretionary,5641',56,"Apparel, Accessories & Luxury Goods",Germany,DE,51.165691,10.451526,4662158,"job@bumpli.de', 'support@bumpli.de'",,"Retail', 'E-commerce', 'Toys', 'Home & Furniture', 'Support', 'Clothing', 'Tech Accessories', 'Custom Apparel', 'Childrens Clothing', 'E-Commerce', 'B2C'","amazon_payments', 'cloud_flare', 'gorgias', 'google_apps', 'google_tag_manager', 'hotjar', 'klaviyo', 'shopify', 'twitter_button', 'amplitude', 'bing_advertiser', 'facebook_advertiser', 'go_squared', 'google_analytics'","payment', 'dns', 'customer_support', 'productivity', 'tag_management', 'website_optimization', 'marketing_automation', 'ecommerce', 'social_sharing', 'analytics', 'advertising', 'live_chat'",Europe/Berlin,private,1
https://chemie-nachhilfe-online.de,Chemie Nachhilfe Online,Education Services,,,Diversified Consumer Services,,,61,Consumer Discretionary,,82,Education,Germany,DE,51.165691,10.451526,,info@chemie-nachhilfe-online.de',+49 1512 9003982',"Education', 'Tutoring Services', 'E-Learning', 'Student Activities', 'Test Preparation', 'Personalized Learning', 'B2C'","apache', 'ubuntu', 'paypal', 'google_tag_manager'","web_servers', 'operating_system', 'payment', 'tag_management'",Europe/Berlin,private,1
https://www.bresser.de,Bresser,Health Care Equipment & Supplies,"Bresser GmbH, a market leader in Europe for telescopes, microscopes, sport optics, weather stations, and photo studio equipment, offers top-quality optical products since 1957, catering to diverse needs with innovative solutions.",20106020,Health Care Equipment & Services,"333314', '334519'","333310', '334519'",33,Health Care,"3827', '3915'",38,Eyewear,Germany,DE,51.8328219,6.7046837,177626,"info@bresser.de', 'registration@bresser.de', 'service@bresser.de'","+49 2872 80740', '+49 2872 80744'","Retail', 'Export Management', 'Eye Care', 'Consumer Electronics', 'Import & Export', 'Consumer Goods', 'Industrial Services', 'Machinery', 'Manufacturing', 'Optical Goods', 'Electronics', 'Wholesale', 'E-Commerce', 'B2B'","apache', 'google_tag_manager', 'mailgun', 'piwik', 'apache_http_server', 'woo_commerce', 'ibm_cognos', 'google_search_appliance', 'oxid'","web_servers', 'tag_management', 'email_delivery_service', 'analytics', 'ecommerce', 'marketing_automation'",Europe/Berlin,private,1
https://ccs365.de,CCS 365,Internet Software & Services,"CCS 365 GmbH specializes in Cloud, Consulting, and Services, offering expert Microsoft, VMware, and Citrix consulting tailored to the needs of medium-sized businesses. Renowned for exceptional Cloud services, they have been recognized at Microsoft's Ex...",45102010,Software & Services,541511',541511',54,Information Technology,7371',73,Internet Software & Services,Germany,DE,51.165691,10.451526,11999464,info@ccs365.de',"+49 89 66617660', '+49 89 66617661', '+49 89 6661766'","E-commerce', 'Information Technology & Services', 'Technology', 'Consulting & Professional Services', 'Cloud Services', 'Asset Management', 'Cloud Solutions', 'Operations and Workflow', 'Computer Programming', 'Software', 'Professional Services', 'Computers', 'B2B', 'Enterprise', 'B2C'","apache', 'debian', 'digital_ocean', 'microsoft_exchange_online', 'outlook', 'wordpress', 'zendesk', 'microsoft_office_365', 'google_tag_manager', 'piwik'","web_servers', 'operating_system', 'cloud_computing_services', 'email_hosting_service', 'content_management_system', 'customer_support', 'productivity', 'tag_management', 'analytics'",Europe/Berlin,private,1
https://casaio.de,CASAIO,Construction & Engineering,Smart Home Spezialist für intelligentes Wohnen & Gebäudeautomation | CASAIO Innovatives Planungsbüro & Systemintegrator für intelligente Gebäudetechnik. Individuelle Smart Home Lösungen auf höchstem Niveau. Jetzt beraten lassen! Ein immer wichtigerer F...,20103010,Capital Goods,"236220', '541330'","236220', '541330'",23,Industrials,"8741', '8748'",87,Construction & Engineering,Germany,DE,49.86795,9.90667,820607,,"+49 931 46525200', '+49 931 4652520'","Construction', 'Consulting & Professional Services', 'Home Improvement', 'Information Technology & Services', 'Technology', 'Smart Infrastructure', 'Smart Home', 'Automation', 'Electricians', 'Energy Analysis', 'Safety & Security', 'Lighting', 'HVAC', 'Access Management', 'Building Management', 'Consulting', 'Engineering', 'Professional Services', 'Design', 'B2B', 'Enterprise'","cloud_flare', 'hotjar', 'microsoft_exchange_online', 'outlook', 'wordpress', 'microsoft_office_365', 'google_maps', 'google_tag_manager'","dns', 'website_optimization', 'email_hosting_service', 'content_management_system', 'productivity', 'geolocation', 'tag_management'",Europe/Berlin,private,1
https://cardiovibe.de,CardioVibe,Leisure Products,"Sportgeräte, Wellnessgeräte und Rehageräte | CardioVibe Online Shop für hochwertige EMS Geräte, Ultraschall /Radiofrequenztherapie, Ballwurfmaschinen, etc. Schnelle Lieferung und fundierte Beratung.  Wir bieten nicht nur innovative Fitness Tracker, Ger...",25202010,Consumer Durables & Apparel,"339920', '423450'","339920', '423450'",33,Consumer Discretionary,"3949', '5047'",39,Sporting Goods,Germany,DE,51.165691,10.451526,3529966,"support@cardiovibe.de', 'info@cardiovibe.de'",+49 4161 75436',"Medical Devices', 'Athletics', 'E-commerce', 'Retail', 'Health & Wellness', 'Health and Wellness', 'Fitness', 'Laser Treatment', 'Exercise Therapy', 'Sports', 'Sporting Goods', 'Manufacturing', 'Medical Care', 'Dental Care', 'Medical Centers', 'Medical Supplies', 'Distribution and Wholesalers', 'B2C', 'E-Commerce', 'B2B'","facebook_advertiser', 'facebook_connect', 'nginx', 'extend', 'google_analytics', 'stripe'","advertising', 'authentication_services', 'web_servers', 'accounting_and_finance', 'analytics', 'payment'",Europe/Berlin,private,1
https://cheapcharly.de,CheapCharly.de,Retailing,"CheapCharly.de is an online store that offers a wide range of products at affordable prices. They provide a secure and reliable shopping experience. Some of their products include LED torches, selfie sticks with Bluetooth, Shiatsu massage belts with he...",,Retailing,,,,Consumer Discretionary,,,Retailing,Germany,DE,51.165691,10.451526,4972454,,,"Retail', 'Online Business', 'Pricing Strategies', 'Consumer Goods', 'Electronics', 'Home & Garden', 'Home Decor', 'Fashion', 'Beauty Products', 'Toys', 'Garden', 'Health & Wellness', 'Health and Wellness', 'E-Commerce', 'B2C'","digital_ocean', 'wordpress', 'woo_commerce', 'apache', 'shopify', 'twitter_button', 'google_analytics', 'google_tag_manager'","cloud_computing_services', 'content_management_system', 'ecommerce', 'web_servers', 'social_sharing', 'analytics', 'tag_management'",Europe/Berlin,private,1
https://cleverdeals.de,Cleverdeals,Internet Software & Services,"Cleverdeals is your go-to shop for clever online deals, offering new, returned, and B-grade goods from top manufacturers at unbeatable prices. With free returns and unique bargains, seize the opportunity for best-priced deals now!",25502020,Software & Services,"454110', '453310'",459510',45,Information Technology,"5961', '5932'",59,Internet,Germany,DE,51.165691,10.451526,680161,"info@cleverdeals.de', 'datenschutz@cleverdeals.de', 'widerspruch@cleverdeals.de', 'paypal@cleverdeals.de'",,"Retail', 'E-commerce', 'E-commerce Solutions', 'Consumer Goods', 'Delivery Services', 'Used Merchandise', 'Historical Studies', 'Secondhand', 'B2C', 'E-Commerce'","akamai_dns', 'google_tag_manager', 'microsoft_exchange_online', 'outlook', 'zendesk', 'microsoft_office_365', 'bazaarvoice', 'sentry'","dns', 'tag_management', 'email_hosting_service', 'customer_support', 'productivity', 'conversion_optimization', 'monitoring'",Europe/Berlin,private,1
https://cleverbuy.de,cleverbuy,Household Durables,"Cleverbuy: Online shop for buying and selling electronics with 100% original parts, thorough device checks, and extended warranty for a worry-free experience.",,Consumer Durables & Apparel,,,33,Consumer Discretionary,,36,Consumer Electronics,Germany,DE,51.165691,10.451526,372009,info@cleverbuy.de',,"Consumer Electronics', 'E-commerce Solutions', 'Electronics Repair', 'Recycling', 'Tech Accessories', 'Mobile Communication', 'Computer Hardware', 'Consumer Goods', 'E-Commerce', 'B2C'","google_tag_manager', 'intercom', 'nginx', 'visual_website_optimizer', 'bing_advertiser', 'criteo', 'facebook_advertiser', 'google_analytics', 'hotjar'","tag_management', 'live_chat', 'web_servers', 'website_optimization', 'advertising', 'analytics'",Europe/Berlin,private,1
https://c-nw.de,CNW IT-Systeme,"Technology Hardware, Storage & Peripherals","CNW IT Systeme GmbH specializes in computing and printing, providing printers, plotters, copiers, laptops, toner, ink, and more from top brands like HP, Canon, Xerox, and Kyocera.",45202030,Technology Hardware & Equipment,"334111', '334118'","334111', '334118'",33,Information Technology,"3571', '3578'",35,Computer Hardware,Germany,DE,51.165691,10.451526,389857,info@c-nw.de',+49 6388 755010',"E-commerce', 'Manufacturing', 'Computer Hardware', 'Printing', 'IT Management', 'Hardware Development', 'Printing Services', 'Office Productivity', 'Tech Accessories', 'Document Automation', 'Managed Services', 'Electronics', 'Computers', 'B2B', 'B2C', 'Enterprise'","bing_advertiser', 'double_click', 'magento', 'magento_v1', 'microsoft_exchange_online', 'nginx', 'outlook', 'microsoft_office_365', 'youtube', 'calendly', 'extend', 'google_analytics', 'google_tag_manager', 'hubspot', 'recaptcha'","advertising', 'ecommerce', 'email_hosting_service', 'web_servers', 'productivity', 'image_video_services', 'appointment_scheduling', 'accounting_and_finance', 'analytics', 'tag_management', 'marketing_automation', 'authentication_services'",Europe/Berlin,private,1
https://classicinternational.eu,Classic International,Electrical Equipment,"Classic International is a premier supplier of wireless communication products with over 40 years of experience, offering a diverse range of quality products for various applications.",25501010,Capital Goods,423690',423690',42,Industrials,5065',50,Electrical Equipment,Netherlands,NL,51.1938362,6.0258722,1144063,"info@classicinternational.eu', 'sales@classicinternational.eu', 'orders@classicinternational.eu', 'finance@classicinternational.eu', 'service@classicinternational.eu'","+31 475 327 390', '+49 2166 33061'","Electronics', 'Manufacturing', 'Industrials & Manufacturing', 'Wireless Communications', 'Audio Production', 'Radio', 'Electronic Parts', 'Electrical Supplies', 'Distribution and Wholesalers', 'B2B', 'Networking', 'B2C'","microsoft_exchange_online', 'outlook', 'microsoft_office_365', 'google_maps', 'google_tag_manager'","email_hosting_service', 'productivity', 'geolocation', 'tag_management'",Europe/Amsterdam,private,1
https://www.classeq.de,Classeq Deutschland,Industrial Conglomerates,"Classeq Deutschland, a leading manufacturer of commercial dishwashers and dishwashing technology, has been developing and producing reliable and affordable glass and dishwashers for the hospitality industry since 1977. With a range of undercounter and ...",20106020,Capital Goods,"333318', '333415'","333310', '333415'",33,Industrials,"3999', '3841'",39,Industrials & Manufacturing,Germany,DE,51.165691,10.451526,3011714,"info@classeq.de', 'contact@classeq.de'","+49 7542 4025454', '+49 4408 44225924', '+49 4401 88927232'","Industrials & Manufacturing', 'Food Production', 'Hospitality', 'Restaurant Services', 'Kitchenware', 'Food Service', 'Hotel Management', 'Industrial Services', 'Machinery', 'Manufacturing', 'Air-Conditioning', 'Heating & Cooling', 'Refrigeration', 'B2B', 'Enterprise'","apache', 'google_maps', 'microsoft_office_365', 'stripe', 'google_tag_manager'","web_servers', 'geolocation', 'productivity', 'payment', 'tag_management'",Europe/Berlin,private,1
https://coolehandyhuellen.de,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.claas.de,,Industrial Conglomerates,"The official website of CLAAS: CLAAS agricultural machinery, from tractors, combine harvesters and forage harvesters to balers and forage machinery.",20106015,Capital Goods,"333111', '333112'","333111', '333112'",33,Industrials,"3559', '3524'",35,Industrials & Manufacturing,Germany,DE,51.96029,8.2181899,333123,,,"E-commerce', 'Agricultural Equipment', 'Manufacturing', 'Agriculture', 'Machinery', 'Farming', 'Lawn', 'Garden', 'Industrials & Manufacturing', 'B2B', 'B2C'",,,Europe/Berlin,private,1
https://comprise.de,Comprise,"Technology Hardware, Storage & Peripherals","Comprise is a German company specializing in 3D printers, 3D scanners, home automation, PC/Notebooks, and innovative electronics. They offer a wide range of products for education, industry, crafts, and enthusiasts, with expert advice and post-purchase...",45202030,Technology Hardware & Equipment,"334118', '423430'","334118', '423430'",33,Information Technology,"3578', '5045'",35,"Technology Hardware, Storage & Peripherals",Germany,DE,51.9636913,12.094542,5200613,"info@comprise.de', 'widerruf@comprise.de'","+49 3923 610050', '+49 391 81803', '+49 391 8180333', '+49 3923 610040', '+49 3923 61000', '+49 3923 758971'","E-commerce', '3D Printing', 'Electronics', 'Retail', 'Laser Scanning', 'Smart Home', 'Workspace', 'Windows', 'Education', 'Computers', 'Manufacturing', 'Software', 'Distribution and Wholesalers', 'B2C'","google_tag_manager', 'mailjet', 'nginx', 'zendesk'","tag_management', 'email_delivery_service', 'web_servers', 'customer_support'",Europe/Berlin,private,1
https://colormatch.org,ColorMatch,Internet Software & Services,"ColorMatch GmbH grafischer Fachhändler IT Systemhaus Systemhaus für Fotodrucker, Textildirektdrucker, Sublimationsdrucker, Direct to Film, DTF, DTG, Monitore, Großformatdrucker, Tinte, FineArt Papiere, Proof, Epson Surelab D3000, D800, D1000 Willkommen...",45102010,Software & Services,541519',541519',54,Information Technology,7379',73,Internet Software & Services,Germany,DE,51.4845834,6.8580862,2065015,info@colormatch.org',"+49 208 6960084', '+49 208 696008'","Printing', 'E-commerce', 'Information Technology & Services', 'Technology', 'Technology Consulting', 'Printing Services', 'Computers', 'Professional Services', 'Crisis Management', 'Software Installation', 'B2B', 'Consulting & Professional Services', 'B2C'","apache', 'debian', 'google_analytics', 'google_maps', 'google_tag_manager', 'paypal'","web_servers', 'operating_system', 'analytics', 'geolocation', 'tag_management', 'payment'",Europe/Berlin,private,1
https://cmb-systeme.biz,CMB-Systeme,Specialty Retail,"CMB Systeme is a specialist in multimedia and TV mounts, offering a range of furniture, presentation technology, and more. Operating from Bad Oeynhausen, the company provides multimedia mounts and conference systems nationwide, with over six years of e...",20201060,Retailing,337215',337215',33,Consumer Discretionary,3499',34,Homefurnishing Retail,Germany,DE,52.230791,8.7999055,2462304,"einkauf@cmb-systeme.de', 'service@cmb-systeme.de'",+49 5731 3003737',"Manufacturing', 'E-commerce', 'Consumer Electronics', 'Business Supplies', 'Trade Shows', 'B2B Marketing & Services', 'Furniture', 'B2B', 'Retail', 'B2C'","apache', 'godaddy_nameserver', 'google_tag_manager', 'paypal'","web_servers', 'web_hosting', 'tag_management', 'payment'",Europe/Berlin,private,1
https://www.congstar.de,congstar,Diversified Telecommunication Services,"congstar is a top German telecom provider known for quality mobile and internet services, offering prepaid/postpaid plans, DSL/VDSL connections, and high-speed internet. With a customer-centric approach, competitive pricing, and award-winning products,...",50101020,Telecommunication Services,517311',"517111', '517122'",51,Telecommunication Services,7375',73,Integrated Telecommunication Services,Germany,DE,50.9508935,6.9240043,24757,,,"Telecommunications', 'Wireless', 'Internet Services', 'Telecom', 'Mobile Communication', 'Customer Care', 'Pricing Strategies', 'Wired', 'Cables & Wires', 'Internet', 'VOIP', 'Information', 'B2C', 'Mobile', 'ISP'","apache', 'digital_ocean', 'salesforce', 'google_tag_manager', 'tealium', 'media.net', 'splunk', 'appnexus', 'oracle_data_integrator', 'dstillery', 'openx', 'mediamath', 'informatica', 'the_trade_desk', 'pubmatic', 'sap_sales_order_management', 'rubicon_project', 'sailpoint', 'google_search_appliance', 'bluekai', 'acxiom', 'matomo', 'adscale', 'facebook_conversion_tracking', 'mysql', 'applepay', 'sap_crm', 'cyberark', 'aggregate_knowledge', 'atlassian_jira', 'iponweb_bidswitch'","web_servers', 'cloud_computing_services', 'crm', 'tag_management', 'advertising', 'data_processing', 'data_management', 'accounting_and_finance', 'security', 'marketing_automation', 'analytics', 'conversion_optimization', 'database', 'payment', 'project_management_software'",Europe/Berlin,private,1
https://cleverelements.com,Clever Elements,Professional Services,"Clever Elements®: Leading E-Mail Marketing platform trusted by 250,000 companies worldwide for reliable and secure solutions.",20202020,Commercial & Professional Services,541613',541613',54,Industrials,8742',87,Consulting,Germany,DE,52.5023728,13.4119609,11746753,support@cleverelements.com',+49 30 6098829',"Information Technology & Services', 'Technology', 'Marketing & Advertising', 'E-mail Marketing', 'Analytics', 'Marketing', 'Consulting', 'Professional Services', 'Agency', 'B2B', 'SAAS', 'Enterprise'","digital_ocean', 'google_apps', 'intercom', 'woo_commerce', 'wordpress', 'dropbox'","cloud_computing_services', 'productivity', 'live_chat', 'ecommerce', 'content_management_system'",Europe/Berlin,private,1
https://brandused.com,gebrauchte Technik,,Gebrauchte Technik offers professionally refurbished IT products at affordable prices with free shipping and a 30-day money-back guarantee. Their environmentally friendly approach makes them a sustainable choice for tech purchases.,,,,,,,,,,Germany,DE,50.9045683,7.0252541,11483207,info@gebrauchte-technik.de',"+49 30 351829060', '+49 30 138890', '+49 30 35182906', '+49 30 2155050'",,"apache', 'google_tag_manager'","web_servers', 'tag_management'",Europe/Berlin,private,1
https://cmc-creative.de,C.M.C. Creative,Professional Services,"C.M.C Creative Marketing & Consulting GmbH provides a wide range of products including welding equipment, battery chargers, pond accessories, wet and dry vacuums, heaters, pool accessories, power tools, air tools, and compressors. They offer innovative...",20202020,Commercial & Professional Services,541613',541613',54,Industrials,8742',87,Consulting,Germany,DE,51.165691,10.451526,8011798,"info@cmc-creative.de', 's.meiser@cmc-creative.de', 'bewerbung@cmc-creative.de'","+49 6894 998974', '+49 6894 9989740', '+49 6894 9989749', '+49 6894 9989710', '+49 6894 99897'","Marketing', 'Consulting & Professional Services', 'Marketing & Advertising', 'Retail', 'Consumer Goods', 'Consumer Staples', 'Home Improvement', 'Electrical', 'Tools', 'Wholesale', 'Branding', 'Customer Care', 'Welding Equipment', 'Batteries', 'Swimming Pools', 'Machine Tools', 'Pneumatics and Compressors', 'Consulting', 'Professional Services', 'Agency', 'B2B'","apache', 'digital_ocean', 'google_maps', 'recaptcha'","web_servers', 'cloud_computing_services', 'geolocation', 'authentication_services'",Europe/Berlin,private,1
https://copterpro.de,CopterPro,Aerospace & Defense,"CopterPro.de: Your premier shop for thermal imaging drones, featuring DJI Mavic 3 Thermal Kits for rescue missions and hunting. Leading the way in promoting drone use for wildlife rescue, they've assisted over 650 organizations in securing funding.",45203010,Capital Goods,334511',334511',33,Industrials,3812',38,Aerospace & Defense,Germany,DE,51.165691,10.451526,8821450,info@copterpro.de',+49 6752 131370',"Autonomous Vehicles', 'Aerospace & Defense', 'Retail', 'Navigation', 'Electronics', 'Manufacturing', 'Airlines', 'B2B'","apache', 'facebook_advertiser', 'facebook_connect', 'google_tag_manager', '1_and_1_hosting', 'trustpilot', 'woo_commerce', 'wordpress', 'recaptcha', 'paypal'","web_servers', 'advertising', 'authentication_services', 'tag_management', 'web_hosting', 'user_engagement', 'ecommerce', 'content_management_system', 'payment'",Europe/Berlin,private,1
https://cmn-printpool.de,CMN Printpool,Commercial Services & Supplies,"CMN Printpool is a company that offers a wide range of compatible consumables for laser printers and laser copiers. Their product range includes over 2500 items, including laser printer cartridges, refill toner, and drum units. They only distribute hig...",25504040,Commercial & Professional Services,"453210', '424120'","459410', '424120'",45,Industrials,"5943', '5112'",59,Business Supplies,Germany,DE,51.165691,10.451526,11899723,"bestellung@cmn-printpool.de', 'info@cmn-printpool.de'",,"E-commerce', 'Printing', 'Retail', 'Consumer Goods', 'Wholesale', 'Electrical', 'Export Management', 'Import & Export', 'Technology', 'Printing Services', 'Office Productivity', 'Distribution and Wholesalers', 'B2C', 'B2B'","google_analytics', 'nginx', 'recaptcha', 'outlook', 'microsoft_office_365', 'google_tag_manager'","analytics', 'web_servers', 'authentication_services', 'email_hosting_service', 'productivity', 'tag_management'",Europe/Berlin,private,1
https://circulee.com,circulee,Distributors,"circulee: B2B provider of certified high-quality used IT hardware, enabling cost savings and sustainability with a focus on efficiency and quality.",45203030,Retailing,423430',423430',42,Consumer Discretionary,5045',50,Distributors,United States,US,42.3697647,-71.0773545,9269346,"privacy@circulee.com', 'contact@circulee.com', 'info@circulee.com'","+49 30 233295630', '+49 30 2332956', '+49 2152 990342'","Sustainability', 'E-commerce', 'IT Management', 'Technology Consulting', 'Green Business', 'Budget Optimization', 'Decarbonization', 'Asset Management', 'Corporate Citizenship', 'Computers', 'Software', 'Distribution and Wholesalers', 'Information Technology & Services', 'B2B', 'Enterprise', 'B2C'","aws_route_53', 'google_tag_manager', 'microsoft_exchange_online', 'outlook', 'zendesk', 'microsoft_office_365', 'contentful', 'shopify'","dns', 'tag_management', 'email_hosting_service', 'customer_support', 'productivity', 'content_management_system', 'ecommerce'",America/New_York,private,-5
https://concord-remarketing.com,Concord Global Services,Professional Services,"Concord Global Services offers professional After Market Services in Europe with over 25 years of experience, specializing in Reverse Logistics, Asset Disposal, and Data Security solutions.",20202020,Commercial & Professional Services,541614',541614',54,Industrials,8742',87,Consulting,Denmark,DK,56.2498554,10.074172,6281717,,,"Logistics', 'Consulting & Professional Services', 'Information Technology & Services', 'Warehousing', 'Background Checks', 'Repair & Maintenance', 'Renovations', 'Data Security', 'Delivery Services', 'Digital Marketing', 'IT Management', 'Technology Consulting', 'Consulting', 'Distribution', 'Transportation', 'B2B'","apache', 'recaptcha', 'wordpress'","web_servers', 'authentication_services', 'content_management_system'",Europe/Copenhagen,private,1
https://cosaleo.com,,,,,,,,,,,,,,,,,,,,,,,,,
https://copyrightgmbh.de,Copyright Kopiersysteme,Commercial Services & Supplies,Copyright Kopiersysteme GmbH - Canon Gold Partner offering tailored printing solutions and expert support for businesses.,25501010,Commercial & Professional Services,"423420', '811212'","423420', '811210'",42,Industrials,"5044', '7699'",50,Business Supplies,Germany,DE,51.63412,6.69017,5921277,"info@copyrightgmbh.de', 'datenschutz@copyrightgmbh.de', 'bestellung@copyrightgmbh.de', 'support@copyrightgmbh.de', 'papierberatung@copyrightgmbh.de', 'vertrieb@copyrightgmbh.de'",,"E-commerce', 'Printing', 'Office Productivity', 'Manufacturing', 'Industrials & Manufacturing', 'Printing Services', 'Distribution and Wholesalers', 'Electronics', 'Repair & Maintenance', 'Maintenance', 'Office Machinery', 'Computers', 'Retail', 'B2B', 'B2C'","apache', 'google_apps', 'wordpress', 'go_squared'","web_servers', 'productivity', 'content_management_system', 'live_chat'",Europe/Berlin,private,1
https://converter-shop.com,Bronson,Electrical Equipment,"Bronson specializes in portable lithium batteries, offering a new line of reliable power solutions.",20104010,Capital Goods,335999',335999',33,Industrials,3699',36,Electrical Equipment,United States,US,45.4194099,-94.0488721,3780915,,,"Manufacturing', 'Electrical', 'Energy', 'Batteries', 'Renewable and Alternative Energy', 'Renewable Energy', 'Energy Analysis', 'Sustainability', 'Green Business', 'Electrical Supplies', 'Power Supplies', 'B2C'","google_apps', 'google_tag_manager', 'namecheap_dns'","productivity', 'tag_management', 'dns'",America/Chicago,private,-6
https://comspot.de,COMSPOT,Household Durables,COMSPOT: Your go-to Apple Premium Partner for all your Apple needs with expert IT services and personalized consultations.,25504020,Consumer Durables & Apparel,"443142', '541519'","449210', '541519'",44,Consumer Discretionary,"7622', '7379'",76,Consumer Electronics,Germany,DE,53.60535,9.96176,910362,"info@comspot.de', 'datenschutz@comspot.de', 'widerruf@comspot.de'",+49 5194 892911',"Retail', 'E-commerce', 'Technology', 'Consumer Electronics', 'IT Management', 'Consulting & Professional Services', 'iOS Development', 'Tech Accessories', 'Technology Consulting', 'Computers', 'Professional Services', 'Crisis Management', 'Software Installation', 'Information Technology & Services', 'B2C', 'B2B'","apache', 'digital_ocean', 'google_tag_manager', 'microsoft_exchange_online', 'outlook', 'shopware', 'trustpilot', 'microsoft_office_365', 'criteo', 'paypal', 'apache_tomcat', 'salesforce', 'mysql', 'atlassian_jira', 'filemaker_pro'","web_servers', 'cloud_computing_services', 'tag_management', 'email_hosting_service', 'ecommerce', 'user_engagement', 'productivity', 'advertising', 'payment', 'crm', 'database', 'project_management_software'",Europe/Berlin,private,1
https://computersalg.de,,Household Durables,"ComputerSalg.de is an online retailer that provides a wide selection of computer products and accessories. They offer 24/7 customer support and a convenient order tracking system. With competitive prices and attractive deals, customers can enjoy the be...",25504020,Consumer Durables & Apparel,443142',449210',44,Consumer Discretionary,7622',76,Consumer Electronics,Germany,DE,51.165691,10.451526,1735481,,,"Computer Hardware', 'Technology', 'Retail', 'Electronics', 'Tech Accessories', 'Computers', 'Electronics Repair', 'Transportation', 'Software', 'IT Solutions', 'Online Business', 'Customer Care', 'B2C', 'E-Commerce'","outlook', 'microsoft_exchange_online', 'microsoft_office_365'","email_hosting_service', 'productivity'",Europe/Berlin,private,1
